PUBCHEM_CID,AID,PUBCHEM_SID,PUBCHEM_ACTIVITY_SCORE,PubChem Standard Value,MolecularWeight,Standard Value,IC50 (mm),Selectivity,Inhibition (%),Ki (mm),Kd (mm),Activity (%),Standard Units,Activity Comment,Data Validity Comment,pKd_min,pKd_max,pIC50_min,pIC50_max,Type,Action,Reference (PubMed ID),IC50,Enzyme Activity [1],Enzyme Activity [2],Average Enzyme Activity,Panel ID,Panel Target,%Inhibition,High Concentration (5 x IC50),Low Concentration (IC50 / 2),Qualifier,% Degradation,Kd Qualifier,Kd,qualifier,pKi,Activity Qualifier,EC50 Qualifier,EC50
167318826,1920053,486503955.0,,0.0378,515.0,,0.0378,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,37.8,,,,,,,,,,,,,,,,,
167318828,1920052,486503538.0,,0.157,524.5,,0.157,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,
167318828,1920053,486503538.0,,1.298,524.5,,1.298,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1298.0,,,,,,,,,,,,,,,,,
167318829,1920052,486503527.0,,0.11,502.5,,0.11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,
167318829,1920053,486503527.0,,0.26,502.5,,0.26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,260.0,,,,,,,,,,,,,,,,,
167318830,1920052,486503667.0,,0.0141,498.5,,0.0141,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,14.1,,,,,,,,,,,,,,,,,
167318830,1920053,486503667.0,,0.021,498.5,,0.021,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,
167318832,1920052,486503920.0,,0.0487,500.9,,0.0487,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,48.7,,,,,,,,,,,,,,,,,
167318832,1920053,486503920.0,,0.17600000000000002,500.9,,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,
167318833,1920052,486503671.0,,0.0277,491.5,,0.0277,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,27.7,,,,,,,,,,,,,,,,,
167318833,1920053,486503671.0,,0.0888,491.5,,0.0888,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,88.8,,,,,,,,,,,,,,,,,
167318834,1920052,486503763.0,,0.115,500.5,,0.115,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,
167318834,1920053,486503763.0,,0.552,500.5,,0.552,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,552.0,,,,,,,,,,,,,,,,,
167318835,1920052,486503570.0,,0.0142,500.5,,0.0142,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,
167318835,1920053,486503570.0,,0.031,500.5,,0.031,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,
167318836,1920052,486503684.0,,0.0154,500.5,,0.0154,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,
167318836,1920053,486503684.0,,0.0466,500.5,,0.0466,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,46.6,,,,,,,,,,,,,,,,,
167318837,1920052,486503539.0,,0.0539,507.5,,0.0539,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,53.9,,,,,,,,,,,,,,,,,
167318837,1920053,486503539.0,,0.18,507.5,,0.18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,
167318838,1920052,486503737.0,,0.0343,516.6,,0.0343,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,34.3,,,,,,,,,,,,,,,,,
167318838,1920053,486503737.0,,0.0334,516.6,,0.0334,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,33.4,,,,,,,,,,,,,,,,,
167318839,1920052,486503622.0,,0.032,544.0,,0.032,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,
167318839,1920053,486503622.0,,0.0223,544.0,,0.0223,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,22.3,,,,,,,,,,,,,,,,,
167318841,1920052,486503588.0,,0.0173,514.6,,0.0173,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,17.3,,,,,,,,,,,,,,,,,
167318841,1920053,486503588.0,,0.0148,514.6,,0.0148,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,14.8,,,,,,,,,,,,,,,,,
167318842,1920052,486503944.0,,0.0181,517.0,,0.0181,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,18.1,,,,,,,,,,,,,,,,,
167318842,1920053,486503944.0,,0.0233,517.0,,0.0233,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,23.3,,,,,,,,,,,,,,,,,
167318843,1920052,486503558.0,,0.0395,486.5,,0.0395,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,39.5,,,,,,,,,,,,,,,,,
167318844,1920053,486503709.0,,0.107,460.5,,0.107,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,107.0,,,,,,,,,,,,,,,,,
167318845,1920052,486503537.0,,0.196,524.5,,0.196,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,196.0,,,,,,,,,,,,,,,,,
167318845,1920053,486503537.0,,0.862,524.5,,0.862,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,862.0,,,,,,,,,,,,,,,,,
167318846,1920052,486503759.0,,0.0925,500.5,,0.0925,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,92.5,,,,,,,,,,,,,,,,,
167318846,1920053,486503759.0,,0.601,500.5,,0.601,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,601.0,,,,,,,,,,,,,,,,,
167318848,1920052,486503918.0,,0.0646,514.6,,0.0646,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,64.6,,,,,,,,,,,,,,,,,
167318848,1920053,486503918.0,,0.474,514.6,,0.474,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,474.0,,,,,,,,,,,,,,,,,
167318849,1920052,486503666.0,,0.0082,496.6,,0.0082,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,
167318849,1920053,486503666.0,,0.0091,496.6,,0.0091,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,
167318851,1920052,486503750.0,,0.0382,495.6,,0.0382,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,
167318851,1920053,486503750.0,,0.0782,495.6,,0.0782,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,78.2,,,,,,,,,,,,,,,,,
167318852,1920052,486503925.0,,0.0591,518.5,,0.0591,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,59.1,,,,,,,,,,,,,,,,,
167318852,1920053,486503925.0,,0.0897,518.5,,0.0897,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,89.7,,,,,,,,,,,,,,,,,
167318853,1920052,486503597.0,,0.0248,530.6,,0.0248,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.8,,,,,,,,,,,,,,,,,
167318853,1920053,486503597.0,,0.0556,530.6,,0.0556,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,55.6,,,,,,,,,,,,,,,,,
167318854,1920052,486503816.0,,0.0189,483.5,,0.0189,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,18.9,,,,,,,,,,,,,,,,,
167318854,1920053,486503816.0,,0.024,483.5,,0.024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,
167318855,1920052,486503654.0,,0.0117,477.5,,0.0117,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,
167318855,1920053,486503654.0,,0.0381,477.5,,0.0381,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,38.1,,,,,,,,,,,,,,,,,
167318857,1920052,486503827.0,,0.0249,503.9,,0.0249,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.9,,,,,,,,,,,,,,,,,
167318857,1920053,486503827.0,,0.0255,503.9,,0.0255,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,25.5,,,,,,,,,,,,,,,,,
167318858,1920052,486503875.0,,0.0147,495.9,,0.0147,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,14.7,,,,,,,,,,,,,,,,,
167318858,1920053,486503875.0,,0.0423,495.9,,0.0423,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,42.3,,,,,,,,,,,,,,,,,
167318859,1920052,486503627.0,,0.0225,472.5,,0.0225,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,22.5,,,,,,,,,,,,,,,,,
167318859,1920053,486503627.0,,0.0529,472.5,,0.0529,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,52.9,,,,,,,,,,,,,,,,,
167318860,1920052,486503941.0,,0.0596,531.6,,0.0596,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,59.6,,,,,,,,,,,,,,,,,
167318860,1920053,486503941.0,,0.0471,531.6,,0.0471,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,47.1,,,,,,,,,,,,,,,,,
167318861,1920052,486503701.0,,0.115,464.5,,0.115,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,
167318861,1920053,486503701.0,,0.27399999999999997,464.5,,0.27399999999999997,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,
167318862,1920052,486503803.0,,0.054000000000000006,501.9,,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,
167318862,1920053,486503803.0,,0.13,501.9,,0.13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,,
167318863,1920052,486503566.0,,0.0162,494.5,,0.0162,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,
167318863,1920053,486503566.0,,0.0116,494.5,,0.0116,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,
167318864,1920052,486503643.0,,0.0218,477.5,,0.0218,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,21.8,,,,,,,,,,,,,,,,,
167318864,1920053,486503643.0,,0.0505,477.5,,0.0505,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.5,,,,,,,,,,,,,,,,,
167318865,1920052,486503935.0,,0.0383,494.5,,0.0383,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,38.3,,,,,,,,,,,,,,,,,
167318865,1920053,486503935.0,,0.0523,494.5,,0.0523,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,52.3,,,,,,,,,,,,,,,,,
167318866,1920052,486503773.0,,0.0141,513.6,,0.0141,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,14.1,,,,,,,,,,,,,,,,,
167318866,1920053,486503773.0,,0.0203,513.6,,0.0203,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.3,,,,,,,,,,,,,,,,,
167318867,1920052,486503665.0,,0.0173,470.5,,0.0173,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,17.3,,,,,,,,,,,,,,,,,
167318867,1920053,486503665.0,,0.0375,470.5,,0.0375,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,
167318868,1920052,486503894.0,,0.0112,542.9,,0.0112,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,
167318868,1920053,486503894.0,,0.0396,542.9,,0.0396,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,39.6,,,,,,,,,,,,,,,,,
167318869,1920052,486503688.0,,0.0416,514.6,,0.0416,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,41.6,,,,,,,,,,,,,,,,,
167318869,1920053,486503688.0,,0.0403,514.6,,0.0403,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,40.3,,,,,,,,,,,,,,,,,
167318870,1920052,486503923.0,,0.0133,486.5,,0.0133,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,
167318870,1920053,486503923.0,,0.027999999999999997,486.5,,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,
167318871,1920052,486503794.0,,0.0208,489.9,,0.0208,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,
167318871,1920053,486503794.0,,0.0321,489.9,,0.0321,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,32.1,,,,,,,,,,,,,,,,,
167318872,1920052,486503713.0,,0.0406,471.5,,0.0406,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,40.6,,,,,,,,,,,,,,,,,
167318872,1920053,486503713.0,,0.264,471.5,,0.264,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,,
167318873,1920052,486503936.0,,0.0071,494.5,,0.0071,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,
167318873,1920053,486503936.0,,0.0494,494.5,,0.0494,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,49.4,,,,,,,,,,,,,,,,,
167318874,1920052,486503787.0,,0.0127,518.5,,0.0127,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,
167318874,1920053,486503787.0,,0.036000000000000004,518.5,,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,
167318875,1920052,486503591.0,,0.0268,530.6,,0.0268,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26.8,,,,,,,,,,,,,,,,,
167318875,1920053,486503591.0,,0.0307,530.6,,0.0307,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,30.7,,,,,,,,,,,,,,,,,
167318876,1920052,486503708.0,,0.0993,506.5,,0.0993,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,99.3,,,,,,,,,,,,,,,,,
167318876,1920053,486503708.0,,0.22699999999999998,506.5,,0.22699999999999998,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,227.0,,,,,,,,,,,,,,,,,
167318877,1920052,486503860.0,,0.0246,469.5,,0.0246,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.6,,,,,,,,,,,,,,,,,
167318877,1920053,486503860.0,,0.0576,469.5,,0.0576,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,57.6,,,,,,,,,,,,,,,,,
167318878,1920052,486503660.0,,0.0215,523.6,,0.0215,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,21.5,,,,,,,,,,,,,,,,,
167318878,1920053,486503660.0,,0.035,523.6,,0.035,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,
167318879,1920052,486503691.0,,0.122,441.5,,0.122,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,
167318879,1920053,486503691.0,,0.33399999999999996,441.5,,0.33399999999999996,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,334.0,,,,,,,,,,,,,,,,,
167318880,1920052,486503744.0,,0.0307,480.5,,0.0307,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,30.7,,,,,,,,,,,,,,,,,
167318880,1920053,486503744.0,,0.0388,480.5,,0.0388,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,38.8,,,,,,,,,,,,,,,,,
167318881,1920052,486503953.0,,0.0177,515.0,,0.0177,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,17.7,,,,,,,,,,,,,,,,,
167318881,1920053,486503953.0,,0.0097,515.0,,0.0097,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,
167318883,1920052,486503951.0,,0.0621,562.5,,0.0621,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,62.1,,,,,,,,,,,,,,,,,
167318883,1920053,486503951.0,,0.0457,562.5,,0.0457,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,45.7,,,,,,,,,,,,,,,,,
167318884,1920052,486503830.0,,0.0261,520.6,,0.0261,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26.1,,,,,,,,,,,,,,,,,
167318884,1920053,486503830.0,,0.0724,520.6,,0.0724,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,72.4,,,,,,,,,,,,,,,,,
167318885,1920052,486503938.0,,0.254,510.7,,0.254,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,,
167318885,1920053,486503938.0,,0.727,510.7,,0.727,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,727.0,,,,,,,,,,,,,,,,,
167318886,1920052,486503943.0,,0.0265,519.0,,0.0265,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26.5,,,,,,,,,,,,,,,,,
167318886,1920053,486503943.0,,0.0244,519.0,,0.0244,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.4,,,,,,,,,,,,,,,,,
167318888,1920052,486503650.0,,0.0132,523.6,,0.0132,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,
167318888,1920053,486503650.0,,0.0209,523.6,,0.0209,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.9,,,,,,,,,,,,,,,,,
167318889,1920052,486503520.0,,0.0566,450.5,,0.0566,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,56.6,,,,,,,,,,,,,,,,,
167318889,1920053,486503520.0,,0.18899999999999997,450.5,,0.18899999999999997,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,
167318890,1920052,486503775.0,,0.0283,487.5,,0.0283,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,28.3,,,,,,,,,,,,,,,,,
167318890,1920053,486503775.0,,0.0543,487.5,,0.0543,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,54.3,,,,,,,,,,,,,,,,,
167318891,1920052,486503799.0,,0.0486,501.9,,0.0486,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,48.6,,,,,,,,,,,,,,,,,
167318891,1920053,486503799.0,,0.0505,501.9,,0.0505,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.5,,,,,,,,,,,,,,,,,
167318892,1920052,486503718.0,,0.0574,496.6,,0.0574,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,57.4,,,,,,,,,,,,,,,,,
167318892,1920053,486503718.0,,0.122,496.6,,0.122,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,
167318893,1920052,486503493.0,,0.0337,494.5,,0.0337,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,33.7,,,,,,,,,,,,,,,,,
167318893,1920053,486503493.0,,0.0984,494.5,,0.0984,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,98.4,,,,,,,,,,,,,,,,,
167318894,1920052,486503626.0,,0.0103,482.5,,0.0103,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,
167318894,1920053,486503626.0,,0.008,482.5,,0.008,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,
167318895,1920052,486503858.0,,0.0166,486.5,,0.0166,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,16.6,,,,,,,,,,,,,,,,,
167318895,1920053,486503858.0,,0.0146,486.5,,0.0146,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,14.6,,,,,,,,,,,,,,,,,
167318896,1920052,486503576.0,,0.0203,506.6,,0.0203,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.3,,,,,,,,,,,,,,,,,
167318896,1920053,486503576.0,,0.0566,506.6,,0.0566,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,56.6,,,,,,,,,,,,,,,,,
167318897,1920052,486503929.0,,0.0094,494.5,,0.0094,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,
167318897,1920053,486503929.0,,0.0602,494.5,,0.0602,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,60.2,,,,,,,,,,,,,,,,,
167318898,1920052,486503492.0,,0.0661,452.5,,0.0661,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,66.1,,,,,,,,,,,,,,,,,
167318898,1920053,486503492.0,,0.13,452.5,,0.13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,,
167318899,1920052,486503605.0,,0.0108,489.9,,0.0108,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,
167318899,1920053,486503605.0,,0.0262,489.9,,0.0262,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26.2,,,,,,,,,,,,,,,,,
167318900,1920052,486503624.0,,0.0367,497.9,,0.0367,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,36.7,,,,,,,,,,,,,,,,,
167318900,1920053,486503624.0,,0.0787,497.9,,0.0787,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,78.7,,,,,,,,,,,,,,,,,
167318901,1920052,486503921.0,,0.0259,505.0,,0.0259,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,25.9,,,,,,,,,,,,,,,,,
167318901,1920053,486503921.0,,0.0698,505.0,,0.0698,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,69.8,,,,,,,,,,,,,,,,,
167318902,1920052,486503585.0,,0.0131,510.6,,0.0131,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,13.1,,,,,,,,,,,,,,,,,
167318902,1920053,486503585.0,,0.023,510.6,,0.023,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,
167318903,1920052,486503854.0,,0.0621,488.5,,0.0621,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,62.1,,,,,,,,,,,,,,,,,
167318903,1920053,486503854.0,,0.0894,488.5,,0.0894,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,89.4,,,,,,,,,,,,,,,,,
167318905,1920052,486503859.0,,0.0633,509.9,,0.0633,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,63.3,,,,,,,,,,,,,,,,,
167318905,1920053,486503859.0,,0.237,509.9,,0.237,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,237.0,,,,,,,,,,,,,,,,,
167318906,1920052,486503882.0,,0.0314,510.6,,0.0314,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,31.4,,,,,,,,,,,,,,,,,
167318906,1920053,486503882.0,,0.0621,510.6,,0.0621,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,62.1,,,,,,,,,,,,,,,,,
167318907,1920052,486503909.0,,0.0243,497.9,,0.0243,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.3,,,,,,,,,,,,,,,,,
167318907,1920053,486503909.0,,0.0526,497.9,,0.0526,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,52.6,,,,,,,,,,,,,,,,,
167318908,1920052,486503536.0,,0.0398,470.5,,0.0398,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,39.8,,,,,,,,,,,,,,,,,
167318908,1920053,486503536.0,,0.11199999999999999,470.5,,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,
167318909,1920052,486503836.0,,0.0073,467.5,,0.0073,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,
167318909,1920053,486503836.0,,0.0371,467.5,,0.0371,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,37.1,,,,,,,,,,,,,,,,,
167318911,1920052,486503546.0,,0.033,482.5,,0.033,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,
167318911,1920053,486503546.0,,0.0355,482.5,,0.0355,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,35.5,,,,,,,,,,,,,,,,,
167318912,1920052,486503583.0,,0.0282,510.6,,0.0282,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,28.2,,,,,,,,,,,,,,,,,
167318912,1920053,486503583.0,,0.024,510.6,,0.024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,
167318913,1920052,486503714.0,,0.0419,504.5,,0.0419,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,41.9,,,,,,,,,,,,,,,,,
167318913,1920053,486503714.0,,0.107,504.5,,0.107,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,107.0,,,,,,,,,,,,,,,,,
167318914,1920052,486503834.0,,0.0165,484.9,,0.0165,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,16.5,,,,,,,,,,,,,,,,,
167318914,1920053,486503834.0,,0.0647,484.9,,0.0647,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,64.7,,,,,,,,,,,,,,,,,
167318915,1920052,486503850.0,,0.0136,487.9,,0.0136,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,
167318915,1920053,486503850.0,,0.043,487.9,,0.043,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,
167318916,1920052,486503652.0,,0.0295,535.5,,0.0295,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,29.5,,,,,,,,,,,,,,,,,
167318916,1920053,486503652.0,,0.0347,535.5,,0.0347,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,34.7,,,,,,,,,,,,,,,,,
168257392,1919984,486499686.0,,0.635,606.7,,0.635,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,635.0,,,,,,,,,,,,,,,,,
168257392,1920044,486499686.0,,0.635,606.7,,0.635,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,635.0,,,,,,,,,,,,,,,,,
168257396,1919984,486499642.0,,0.0342,605.7,,0.0342,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,34.2,,,,,,,,,,,,,,,,,
168257400,1919984,486499644.0,,0.547,591.7,,0.547,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,547.0,,,,,,,,,,,,,,,,,
168257400,1920044,486499644.0,,0.0189,591.7,,0.0189,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,18.9,,,,,,,,,,,,,,,,,
168257414,1919984,486499687.0,,0.0511,622.7,,0.0511,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,51.1,,,,,,,,,,,,,,,,,
168257430,1919984,486499681.0,,0.0292,624.7,,0.0292,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,29.2,,,,,,,,,,,,,,,,,
168257443,1919984,486499669.0,,0.00548,610.6,,0.00548,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5.48,,,,,,,,,,,,,,,,,
168257457,1919984,486499648.0,,0.0428,546.6,,0.0428,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,42.8,,,,,,,,,,,,,,,,,
